Customer_id,Age,Gender,ProductCategory,PurchaseAmount,PurchaseDate
1031,54,Prefer Not to say,Electronics,451.62,2024-09-01
1032,21,Male,Electronics,95.59,2024-01-21
1033,69,Male,Apparel,338.37,2024-07-17
1034,18,Prefer Not to say,Home Goods,53.59,2024-01-10
1035,57,Male,Home Goods,39.26,2024-01-17
1036,60,Male,Food & Beverage,453.81,2024-02-07
1037,67,Prefer Not to say,Home Goods,24.82,2024-01-29
1038,43,Male,Home Goods,213.1,2024-08-19
1039,41,Female,Food & Beverage,160.82,2024-05-03
1040,59,Prefer Not to say,Books,420.86,2024-07-09
1041,41,Female,Books,463.06,2024-01-08
1042,67,Prefer Not to say,Books,27.09,2024-10-27
1043,38,Prefer Not to say,Food & Beverage,482.55,2024-12-19
1044,44,Prefer Not to say,Electronics,350.0,2024-01-03
1045,45,Prefer Not to say,Apparel,15.75,2024-05-12
1046,21,Prefer Not to say,Home Goods,24.91,2024-03-28
1047,42,Prefer Not to say,Food & Beverage,146.31,2024-03-01
1048,18,Female,Home Goods,294.69,2024-09-13
1049,24,Female,Food & Beverage,161.07,2024-10-01
1050,65,Female,Food & Beverage,28.59,2024-02-02
1051,67,Prefer Not to say,Books,128.74,2024-03-03
1052,27,Male,Electronics,295.5,2024-07-04
1053,49,Female,Books,488.66,2024-05-13
1054,20,Female,Home Goods,281.28,2024-02-01
1055,20,Prefer Not to say,Electronics,200.88,2024-10-13
1056,28,Female,Books,288.1,2024-04-11
1057,60,Prefer Not to say,Home Goods,372.54,2024-02-21
1058,65,Prefer Not to say,Books,361.12,2024-06-14
1059,66,Female,Electronics,33.16,2024-12-24
1060,48,Male,Books,139.41,2024-02-08
1061,23,Female,Books,477.52,2024-11-01
1062,32,Prefer Not to say,Electronics,282.6,2024-01-14
1063,29,Female,Food & Beverage,283.37,2024-05-19
1064,58,Prefer Not to say,Electronics,433.01,2024-10-22
1065,24,Prefer Not to say,Food & Beverage,419.53,2024-12-22
1066,50,Male,Food & Beverage,270.65,2024-08-20
1067,44,Prefer Not to say,Apparel,127.6,2024-05-08
1068,33,Prefer Not to say,Food & Beverage,61.22,2024-04-06
1069,60,Prefer Not to say,Food & Beverage,257.23,2024-12-18
1070,65,Female,Apparel,425.73,2024-05-28
1071,29,Prefer Not to say,Apparel,161.24,2024-09-12
1072,42,Prefer Not to say,Books,107.78,2024-09-06
1073,38,Male,Electronics,39.48,2024-02-01
1074,69,Female,Electronics,356.71,2024-02-25
1075,66,Prefer Not to say,Books,86.06,2024-02-26
1076,43,Female,Home Goods,163.5,2024-06-26
1077,58,Male,Home Goods,194.17,2024-02-08
1078,20,Prefer Not to say,Apparel,279.15,2024-04-17
1079,20,Female,Home Goods,37.66,2024-10-02
1080,66,Female,Books,466.55,2024-03-05
1081,20,Prefer Not to say,Electronics,122.68,2024-04-09
1082,29,Male,Home Goods,295.0,2024-05-22
1083,42,Female,Home Goods,246.06,2024-08-18
1084,32,Male,Books,89.68,2024-01-03
1085,30,Prefer Not to say,Food & Beverage,280.59,2024-12-15
1086,31,Male,Home Goods,250.98,2024-04-11
1087,23,Female,Electronics,334.45,2024-06-29
1088,29,Prefer Not to say,Food & Beverage,464.18,2024-09-29
1089,52,Female,Food & Beverage,355.39,2024-01-10
1090,48,Female,Food & Beverage,239.39,2024-06-26
1091,38,Prefer Not to say,Books,79.48,2024-02-07
1092,49,Male,Apparel,267.67,2024-08-28
1093,48,Prefer Not to say,Home Goods,351.26,2024-07-20
1094,67,Female,Home Goods,397.28,2024-11-08
1095,66,Prefer Not to say,Home Goods,323.29,2024-05-23
1096,44,Female,Home Goods,443.15,2024-03-27
1097,39,Prefer Not to say,Home Goods,330.86,2024-12-17
1098,66,Female,Electronics,397.64,2024-10-21
1099,57,Female,Electronics,183.14,2024-05-21
1100,55,Female,Apparel,402.35,2024-09-30
1101,38,Male,Home Goods,266.12,2024-06-29
1102,23,Female,Books,454.21,2024-10-27
1103,58,Male,Electronics,296.92,2024-11-10
1104,30,Male,Food & Beverage,231.94,2024-01-04
1105,56,Prefer Not to say,Food & Beverage,145.42,2024-06-23
1106,63,Male,Electronics,110.49,2024-09-05
1107,60,Prefer Not to say,Home Goods,124.47,2024-06-22
1108,43,Prefer Not to say,Home Goods,100.02,2024-09-02
1109,53,Male,Books,13.0,2024-02-05
1110,49,Female,Electronics,411.54,2024-11-23
1111,45,Female,Electronics,76.67,2024-08-06
1112,58,Male,Books,393.1,2024-08-08
1113,58,Male,Apparel,82.16,2024-03-25
1114,49,Prefer Not to say,Home Goods,323.4,2024-04-29
1115,32,Prefer Not to say,Food & Beverage,402.66,2024-05-26
1116,37,Female,Electronics,337.48,2024-10-20
1117,58,Prefer Not to say,Electronics,441.26,2024-04-27
1118,42,Prefer Not to say,Apparel,447.37,2024-09-06
1119,26,Prefer Not to say,Home Goods,110.85,2024-02-04
1120,28,Female,Electronics,141.91,2024-01-27
1121,35,Male,Food & Beverage,407.55,2024-06-24
1122,34,Male,Home Goods,343.94,2024-06-17
1123,21,Male,Home Goods,215.17,2024-07-30
1124,65,Male,Home Goods,478.65,2024-07-07
1125,24,Female,Books,283.21,2024-11-04
1126,41,Prefer Not to say,Food & Beverage,398.09,2024-05-26
1127,49,Female,Books,51.31,2024-11-23
1128,68,Male,Home Goods,187.09,2024-09-09
1129,53,Prefer Not to say,Electronics,277.64,2024-08-18
1130,25,Female,Home Goods,65.88,2024-12-21
1131,58,Prefer Not to say,Home Goods,434.87,2024-10-26
1132,24,Female,Food & Beverage,427.93,2024-08-17
1133,35,Female,Home Goods,265.99,2024-04-28
1134,62,Female,Home Goods,258.49,2024-02-05
1135,28,Female,Electronics,213.37,2024-02-28
1136,50,Female,Electronics,25.01,2024-03-12
1137,65,Male,Books,143.78,2024-11-26
1138,66,Prefer Not to say,Food & Beverage,222.81,2024-03-30
1139,57,Female,Electronics,37.35,2024-06-25
1140,62,Male,Books,475.33,2024-07-26
1141,68,Male,Electronics,32.95,2024-08-24
1142,45,Prefer Not to say,Food & Beverage,87.15,2024-02-24
1143,33,Female,Electronics,340.49,2024-02-05
1144,38,Prefer Not to say,Books,200.83,2024-04-19
1145,45,Male,Books,453.65,2024-02-04
1146,55,Prefer Not to say,Electronics,143.63,2024-08-15
1147,40,Prefer Not to say,Food & Beverage,435.71,2024-07-27
1148,19,Male,Apparel,449.53,2024-10-16
1149,23,Male,Apparel,464.3,2024-10-30
1150,36,Prefer Not to say,Books,45.85,2024-08-10
1151,56,Prefer Not to say,Home Goods,460.7,2024-07-13
1152,24,Prefer Not to say,Food & Beverage,87.98,2024-01-24
1153,25,Male,Electronics,29.66,2024-07-06
1154,51,Male,Books,60.06,2024-01-14
1155,38,Male,Electronics,493.75,2024-01-01
1156,20,Female,Home Goods,434.55,2024-09-28
1157,26,Male,Books,196.76,2024-09-15
1158,62,Prefer Not to say,Books,75.41,2024-03-19
1159,64,Female,Electronics,357.27,2024-06-05
1160,58,Female,Food & Beverage,448.28,2024-05-29
1161,19,Prefer Not to say,Apparel,144.07,2024-04-05
1162,41,Prefer Not to say,Apparel,133.93,2024-07-16
1163,60,Prefer Not to say,Electronics,131.28,2024-12-14
1164,24,Male,Home Goods,236.34,2024-07-07
1165,18,Female,Food & Beverage,465.99,2024-04-06
1166,19,Female,Electronics,54.09,2024-07-20
1167,48,Male,Electronics,458.56,2024-01-22
1168,66,Prefer Not to say,Books,410.22,2024-12-07
1169,48,Prefer Not to say,Food & Beverage,122.29,2024-01-22
1170,20,Male,Apparel,188.33,2024-10-19
1171,57,Male,Electronics,260.75,2024-05-01
1172,36,Male,Apparel,28.94,2024-01-02
1173,19,Female,Books,60.25,2024-06-22
1174,19,Female,Food & Beverage,445.7,2024-12-17
1175,26,Female,Books,289.94,2024-08-13
1176,26,Prefer Not to say,Food & Beverage,188.4,2024-09-06
1177,53,Prefer Not to say,Books,291.87,2024-09-13
1178,65,Prefer Not to say,Electronics,164.98,2024-05-30
1179,45,Male,Electronics,450.97,2024-04-17
1180,30,Prefer Not to say,Electronics,376.31,2024-07-09
1181,59,Male,Food & Beverage,13.0,2024-07-13
1182,34,Male,Home Goods,440.63,2024-03-24
1183,27,Male,Electronics,234.12,2024-02-03
1184,58,Female,Home Goods,297.42,2024-08-24
1185,31,Prefer Not to say,Home Goods,477.7,2024-01-01
1186,24,Male,Apparel,381.55,2024-07-24
1187,50,Prefer Not to say,Books,276.61,2024-08-05
1188,49,Prefer Not to say,Books,306.56,2024-05-01
1189,52,Prefer Not to say,Food & Beverage,477.5,2024-09-10
1190,62,Male,Books,370.82,2024-07-28
1191,66,Female,Books,220.37,2024-02-22
1192,21,Male,Books,77.44,2024-09-14
1193,69,Prefer Not to say,Food & Beverage,377.55,2024-11-08
1194,30,Male,Food & Beverage,465.68,2024-03-14
1195,25,Prefer Not to say,Books,261.88,2024-11-20
1196,48,Female,Home Goods,53.1,2024-03-13
1197,24,Female,Food & Beverage,268.14,2024-01-07
1198,44,Female,Food & Beverage,169.75,2024-07-29
1199,22,Male,Electronics,260.17,2024-08-29
1200,29,Female,Home Goods,446.54,2024-06-28
1201,29,Prefer Not to say,Electronics,355.89,2024-09-25
1202,28,Female,Books,495.49,2024-09-03
1203,19,Male,Books,68.63,2024-08-01
1204,64,Female,Food & Beverage,217.35,2024-07-03
1205,21,Male,Food & Beverage,210.49,2024-04-11
1206,34,Male,Electronics,159.85,2024-09-05
1207,54,Female,Home Goods,27.45,2024-04-26
1208,67,Male,Home Goods,304.2,2024-10-28
1209,30,Male,Books,37.4,2024-08-11
1210,55,Female,Electronics,263.6,2024-06-09
1211,33,Male,Apparel,171.21,2024-06-25
1212,22,Female,Apparel,88.91,2024-05-20
1213,49,Prefer Not to say,Books,29.78,2024-01-08
1214,48,Prefer Not to say,Electronics,224.7,2024-01-23
1215,20,Male,Books,360.9,2024-02-13
1216,63,Male,Books,270.72,2024-11-07
1217,22,Female,Electronics,56.98,2024-03-04
1218,58,Male,Books,276.82,2024-02-13
1219,25,Female,Electronics,356.32,2024-01-22
1220,27,Male,Electronics,252.31,2024-08-31
1221,62,Prefer Not to say,Home Goods,113.04,2024-11-22
1222,19,Prefer Not to say,Home Goods,495.34,2024-07-01
1223,53,Female,Electronics,441.82,2024-02-23
1224,35,Male,Food & Beverage,431.09,2024-03-24
1225,23,Prefer Not to say,Home Goods,36.09,2024-08-09
1226,22,Female,Apparel,80.44,2024-01-13
1227,39,Female,Electronics,363.32,2024-09-23
1228,65,Male,Home Goods,482.88,2024-08-20
1229,64,Female,Home Goods,466.36,2024-08-03
1230,61,Female,Apparel,249.52,2024-07-16
1231,52,Prefer Not to say,Home Goods,243.63,2024-06-25
1232,42,Male,Home Goods,443.64,2024-08-13
1233,62,Prefer Not to say,Books,152.04,2024-03-14
1234,23,Male,Home Goods,262.06,2024-08-12
1235,32,Female,Food & Beverage,443.19,2024-03-29
1236,57,Male,Electronics,298.1,2024-08-13
1237,25,Prefer Not to say,Food & Beverage,376.2,2024-09-26
1238,57,Prefer Not to say,Home Goods,173.06,2024-05-19
1239,42,Male,Food & Beverage,35.36,2024-11-29
1240,69,Female,Home Goods,174.12,2024-06-30
1241,63,Prefer Not to say,Home Goods,294.34,2024-10-30
1242,49,Prefer Not to say,Food & Beverage,385.8,2024-03-04
1243,58,Prefer Not to say,Apparel,339.58,2024-11-25
1244,44,Male,Home Goods,301.7,2024-11-29
1245,62,Male,Home Goods,447.02,2024-10-05
1246,33,Prefer Not to say,Home Goods,107.57,2024-10-09
1247,54,Male,Food & Beverage,363.78,2024-07-20
1248,40,Prefer Not to say,Food & Beverage,50.21,2024-08-22
1249,42,Male,Home Goods,123.5,2024-06-13
1250,53,Prefer Not to say,Books,453.63,2024-07-13
1251,21,Male,Home Goods,234.44,2024-01-25
1252,43,Prefer Not to say,Electronics,293.37,2024-06-29
1253,63,Male,Books,230.68,2024-09-14
1254,65,Prefer Not to say,Apparel,70.69,2024-02-28
1255,63,Male,Electronics,195.05,2024-01-18
1256,57,Female,Home Goods,229.84,2024-11-15
1257,66,Female,Electronics,195.08,2024-08-15
1258,44,Female,Books,148.14,2024-01-30
1259,68,Female,Home Goods,275.16,2024-12-10
1260,53,Male,Apparel,40.33,2024-02-23
1261,60,Female,Food & Beverage,43.66,2024-05-18
1262,46,Male,Electronics,84.78,2024-09-06
1263,66,Prefer Not to say,Food & Beverage,318.07,2024-01-10
1264,29,Male,Books,181.75,2024-11-18
1265,24,Female,Books,486.65,2024-02-24
1266,30,Male,Apparel,214.11,2024-12-23
1267,25,Female,Apparel,354.16,2024-05-21
1268,38,Prefer Not to say,Apparel,450.03,2024-12-27
1269,48,Male,Food & Beverage,465.51,2024-08-23
1270,50,Female,Home Goods,126.43,2024-10-03
1271,49,Male,Apparel,394.45,2024-07-05
1272,30,Female,Electronics,195.16,2024-08-26
1273,41,Prefer Not to say,Electronics,297.68,2024-04-11
1274,59,Female,Home Goods,135.22,2024-12-04
1275,34,Prefer Not to say,Food & Beverage,192.61,2024-02-04
1276,45,Female,Electronics,105.59,2024-01-02
1277,32,Prefer Not to say,Apparel,66.54,2024-06-24
1278,50,Male,Food & Beverage,28.67,2024-01-25
1279,60,Female,Home Goods,51.3,2024-08-10
1280,28,Female,Home Goods,186.28,2024-08-19
1281,22,Female,Apparel,173.56,2024-01-05
1282,22,Male,Apparel,361.89,2024-06-28
1283,65,Prefer Not to say,Home Goods,485.73,2024-04-03
1284,61,Prefer Not to say,Electronics,163.03,2024-06-03
1285,30,Prefer Not to say,Home Goods,276.36,2024-08-21
1286,19,Prefer Not to say,Food & Beverage,395.0,2024-12-10
1287,28,Prefer Not to say,Electronics,151.98,2024-07-13
1288,34,Prefer Not to say,Apparel,405.65,2024-05-08
1289,41,Prefer Not to say,Food & Beverage,113.76,2024-08-06
1290,53,Prefer Not to say,Food & Beverage,493.12,2024-05-10
1291,20,Female,Apparel,314.04,2024-05-05
1292,60,Male,Home Goods,347.81,2024-10-13
1293,28,Male,Home Goods,405.44,2024-08-22
1294,41,Male,Apparel,111.81,2024-03-12
1295,27,Female,Apparel,338.32,2024-10-17
1296,42,Male,Apparel,74.86,2024-12-17
1297,54,Male,Electronics,181.46,2024-05-02
1298,24,Female,Books,199.47,2024-11-09
1299,27,Prefer Not to say,Home Goods,449.82,2024-04-02
1300,31,Prefer Not to say,Food & Beverage,392.52,2024-02-10
1301,63,Male,Food & Beverage,14.87,2024-04-18
1302,59,Prefer Not to say,Electronics,121.89,2024-09-14
1303,25,Prefer Not to say,Home Goods,380.23,2024-02-14
1304,52,Male,Books,293.73,2024-12-21
1305,42,Male,Food & Beverage,354.01,2024-10-23
1306,42,Female,Food & Beverage,330.94,2024-03-25
1307,28,Female,Food & Beverage,469.29,2024-06-20
1308,54,Female,Home Goods,91.85,2024-06-18
1309,47,Male,Apparel,199.07,2024-05-27
1310,25,Female,Books,458.72,2024-10-16
1311,58,Prefer Not to say,Electronics,415.8,2024-01-26
1312,39,Female,Books,223.2,2024-09-16
1313,60,Prefer Not to say,Home Goods,310.63,2024-12-14
1314,50,Female,Electronics,126.92,2024-03-21
1315,60,Female,Electronics,495.09,2024-07-13
1316,39,Female,Food & Beverage,14.33,2024-02-19
1317,48,Female,Home Goods,240.98,2024-04-13
1318,45,Female,Books,234.69,2024-10-18
1319,53,Prefer Not to say,Electronics,261.33,2024-04-06
1320,42,Female,Food & Beverage,211.98,2024-05-23
1321,27,Prefer Not to say,Home Goods,81.48,2024-02-26
1322,43,Female,Food & Beverage,345.76,2024-07-11
1323,18,Female,Apparel,400.25,2024-07-12
1324,33,Prefer Not to say,Home Goods,301.77,2024-09-21
1325,52,Female,Home Goods,271.57,2024-03-24
1326,51,Prefer Not to say,Food & Beverage,384.33,2024-08-07
1327,39,Female,Apparel,73.7,2024-03-04
1328,58,Prefer Not to say,Food & Beverage,134.59,2024-10-15
1329,32,Female,Apparel,389.75,2024-04-11
1330,21,Male,Home Goods,232.31,2024-03-19
1331,24,Male,Food & Beverage,467.07,2024-07-01
1332,55,Female,Food & Beverage,79.51,2024-11-08
1333,33,Male,Apparel,214.74,2024-05-11
1334,25,Female,Home Goods,176.05,2024-11-18
1335,25,Male,Food & Beverage,192.51,2024-07-18
1336,65,Male,Food & Beverage,197.52,2024-06-01
1337,54,Male,Electronics,151.21,2024-04-30
1338,58,Male,Electronics,299.61,2024-06-20
1339,40,Male,Food & Beverage,463.35,2024-11-06
1340,28,Male,Apparel,137.23,2024-09-05
1341,26,Female,Food & Beverage,297.65,2024-08-20
1342,69,Prefer Not to say,Food & Beverage,88.19,2024-06-30
1343,35,Male,Food & Beverage,32.41,2024-01-11
1344,24,Prefer Not to say,Apparel,88.89,2024-09-09
1345,48,Male,Food & Beverage,258.38,2024-07-30
1346,48,Male,Electronics,489.24,2024-03-27
1347,41,Male,Home Goods,214.81,2024-07-14
1348,51,Prefer Not to say,Food & Beverage,383.44,2024-11-20
1349,42,Prefer Not to say,Books,306.34,2024-05-26
1350,23,Female,Apparel,100.86,2024-11-18
1351,42,Female,Electronics,29.59,2024-04-29
1352,25,Prefer Not to say,Food & Beverage,413.75,2024-06-19
1353,19,Female,Home Goods,324.02,2024-09-07
1354,30,Male,Apparel,239.71,2024-02-04
1355,43,Female,Home Goods,200.19,2024-05-09
1356,67,Male,Books,108.85,2024-03-15
1357,24,Prefer Not to say,Books,161.74,2024-07-07
1358,19,Prefer Not to say,Food & Beverage,156.4,2024-06-23
1359,52,Female,Electronics,243.3,2024-11-18
1360,35,Female,Apparel,230.1,2024-12-15
1361,31,Female,Food & Beverage,148.57,2024-11-02
1362,19,Prefer Not to say,Apparel,453.72,2024-03-07
1363,65,Prefer Not to say,Electronics,272.42,2024-02-13
1364,35,Prefer Not to say,Food & Beverage,435.97,2024-11-26
1365,61,Female,Food & Beverage,233.89,2024-03-31
1366,63,Prefer Not to say,Food & Beverage,310.42,2024-03-30
1367,51,Male,Books,470.94,2024-04-20
1368,24,Prefer Not to say,Books,42.19,2024-05-31
1369,46,Male,Food & Beverage,260.85,2024-03-31
1370,41,Male,Apparel,431.14,2024-09-12
1371,46,Prefer Not to say,Apparel,178.5,2024-05-03
1372,19,Female,Electronics,139.02,2024-09-24
1373,33,Female,Electronics,113.18,2024-06-12
1374,35,Male,Apparel,130.86,2024-12-03
1375,26,Prefer Not to say,Electronics,60.64,2024-03-07
1376,24,Prefer Not to say,Apparel,421.27,2024-02-27
1377,66,Female,Food & Beverage,21.96,2024-02-07
1378,32,Female,Electronics,220.11,2024-01-24
1379,24,Male,Home Goods,466.84,2024-12-13
1380,64,Prefer Not to say,Home Goods,445.66,2024-07-21
1381,22,Prefer Not to say,Books,190.06,2024-05-04
1382,21,Male,Food & Beverage,401.03,2024-11-29
1383,60,Prefer Not to say,Books,425.17,2024-09-18
1384,31,Female,Apparel,486.92,2024-02-28
1385,68,Prefer Not to say,Food & Beverage,358.22,2024-05-15
1386,20,Male,Books,108.09,2024-12-31
1387,49,Male,Home Goods,115.92,2024-10-15
1388,60,Prefer Not to say,Books,305.68,2024-06-14
1389,19,Male,Home Goods,486.59,2024-05-04
1390,62,Prefer Not to say,Electronics,469.84,2024-06-06
1391,22,Male,Home Goods,367.03,2024-10-04
1392,31,Prefer Not to say,Apparel,41.18,2024-03-11
1393,60,Female,Food & Beverage,475.76,2024-03-22
1394,25,Female,Books,162.9,2024-05-08
1395,26,Male,Home Goods,492.75,2024-12-08
1396,20,Prefer Not to say,Apparel,12.11,2024-03-27
1397,67,Female,Books,229.99,2024-01-12
1398,29,Prefer Not to say,Apparel,486.67,2024-09-11
1399,32,Female,Food & Beverage,370.03,2024-12-25
1400,38,Female,Books,485.62,2024-07-10
1401,57,Male,Home Goods,314.32,2024-08-28
1402,48,Male,Food & Beverage,18.73,2024-12-01
1403,21,Male,Apparel,486.01,2024-10-14
1404,51,Female,Food & Beverage,31.64,2024-07-20
1405,30,Male,Home Goods,483.12,2024-05-08
1406,51,Female,Food & Beverage,107.11,2024-01-19
1407,66,Male,Home Goods,39.26,2024-08-10
1408,68,Female,Electronics,323.65,2024-09-18
1409,55,Female,Food & Beverage,203.68,2024-04-14
1410,55,Male,Food & Beverage,151.87,2024-08-27
1411,56,Male,Electronics,391.41,2024-04-21
1412,21,Female,Books,279.51,2024-10-15
1413,68,Prefer Not to say,Home Goods,473.42,2024-03-03
1414,35,Prefer Not to say,Electronics,10.51,2024-03-07
1415,32,Female,Home Goods,438.88,2024-03-08
1416,66,Prefer Not to say,Home Goods,13.39,2024-12-25
1417,44,Female,Home Goods,475.64,2024-07-10
1418,45,Male,Apparel,108.1,2024-04-19
1419,33,Female,Electronics,282.31,2024-02-21
1420,50,Prefer Not to say,Electronics,369.19,2024-10-08
1421,58,Prefer Not to say,Food & Beverage,200.3,2024-05-27
1422,59,Male,Food & Beverage,117.8,2024-04-15
1423,34,Prefer Not to say,Apparel,423.11,2024-04-22
1424,38,Female,Food & Beverage,427.98,2024-12-26
1425,60,Prefer Not to say,Food & Beverage,315.38,2024-08-07
1426,18,Male,Apparel,449.97,2024-06-20
1427,67,Female,Food & Beverage,166.71,2024-01-30
1428,36,Prefer Not to say,Home Goods,421.0,2024-03-25
1429,23,Female,Food & Beverage,150.03,2024-09-29
1430,51,Prefer Not to say,Books,66.02,2024-11-17
1431,48,Prefer Not to say,Books,480.38,2024-07-16
1432,18,Female,Food & Beverage,441.95,2024-11-26
1433,63,Female,Food & Beverage,182.25,2024-06-24
1434,67,Male,Food & Beverage,215.87,2024-08-29
1435,58,Female,Electronics,253.26,2024-04-01
1436,39,Female,Apparel,18.54,2024-02-05
1437,45,Female,Books,470.55,2024-01-11
1438,44,Female,Books,69.43,2024-04-05
1439,42,Female,Apparel,253.83,2024-07-18
1440,47,Male,Books,158.95,2024-11-17
1441,26,Male,Apparel,153.96,2024-09-26
1442,58,Female,Books,270.23,2024-07-28
1443,68,Male,Food & Beverage,191.2,2024-08-07
1444,31,Female,Home Goods,399.7,2024-09-03
1445,29,Female,Electronics,397.06,2024-09-13
1446,22,Female,Home Goods,240.24,2024-09-06
1447,52,Prefer Not to say,Food & Beverage,93.18,2024-08-16
1448,38,Female,Home Goods,449.57,2024-10-07
1449,66,Female,Electronics,53.48,2024-07-30
1450,23,Female,Food & Beverage,350.82,2024-01-16
1451,54,Female,Food & Beverage,230.77,2024-11-20
1452,54,Male,Home Goods,398.69,2024-07-23
1453,65,Female,Food & Beverage,462.58,2024-07-18
1454,39,Male,Food & Beverage,489.4,2024-10-25
1455,36,Male,Food & Beverage,456.1,2024-02-22
1456,56,Prefer Not to say,Books,219.29,2024-12-30
1457,23,Male,Apparel,403.77,2024-04-26
1458,26,Female,Home Goods,451.5,2024-03-05
1459,22,Male,Apparel,393.43,2024-04-13
1460,32,Female,Books,13.93,2024-06-04
1461,32,Male,Food & Beverage,155.14,2024-09-01
1462,30,Female,Books,346.16,2024-10-24
1463,59,Prefer Not to say,Electronics,195.39,2024-10-08
1464,24,Prefer Not to say,Food & Beverage,10.34,2024-06-18
1465,44,Prefer Not to say,Apparel,74.0,2024-10-31
1466,62,Prefer Not to say,Electronics,278.98,2024-01-30
1467,49,Prefer Not to say,Apparel,76.57,2024-04-22
1468,60,Male,Books,252.35,2024-01-08
1469,63,Prefer Not to say,Food & Beverage,444.59,2024-01-03
